delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,400,unexp,52,4,4,space,0.848035,None,450,1,[3.7838014997541904],[3.7838111999444664],4,4,52,0,304.5356625,,304.5212186,304.5356625,305.520954,305.520954,305.5377397,306.3709717,space,0.848035,None,306.3717449,0.114519,0.4168663,306.8013725,306.8021392,306.8178483,306.8178483,306.8178483,310.6020243,450,1,[3.7838014997541904],[3.7838111999444664],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.7,1000,exp,53,5,4,space,0.5762302,None,300,1,[2.5999174998141825],[2.5999293997883797],4,5,53,5,310.6176956,,310.6022967,310.6176956,311.6028901,311.6028901,311.6194535,312.1859998,space,0.5762302,None,312.186848,0.7004149,1.0167774,313.2060047,313.2066349,313.2338684,313.2338684,313.2338684,315.8341718,300,1,[2.5999174998141825],[2.5999293997883797],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.4,1000,exp,54,6,4,space,0.5128441,None,600,1,[2.316010999958962],[2.316021299920976],4,6,54,4,315.849775,,315.8345618,315.849775,316.8354057,316.8354057,316.8524527,317.3528002,space,0.5128441,None,317.3536131,0.3998354,0.6993346,318.0694378,318.0700771,318.100009,318.100009,318.100009,320.4163709,600,1,[2.316010999958962],[2.316021299920976],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.1,1000,exp,55,7,4,space,0.2628878,None,100,1,[2.216544599737972],[2.2165735997259617],4,7,55,9,320.4327994,,320.4166526,320.4327994,321.4188266,321.4188266,321.4349872,321.6851471,space,0.2628878,None,321.6861434,0.0999185,0.4000193,322.0981866,322.0989521,322.1157237,322.1157237,322.1157237,324.332714,100,1,[2.216544599737972],[2.2165735997259617],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.4,1000,exp,56,8,4,space,0.4813597,None,200,1,[1.8146204999648035],[1.8146302998065948],4,8,56,10,324.3497093,,324.3330157,324.3497093,325.3344223,325.3344223,325.3509159,325.8184242,space,0.4813597,None,325.8194118,0.4001937,0.6992138,326.5358866,326.5364514,326.5669219,326.5669219,326.5669219,328.3819107,200,1,[1.8146204999648035],[1.8146302998065948],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.7,1000,exp,57,9,4,space,0.5760982,None,350,1,[4.9978684997186065],[4.997879599686712],4,9,57,11,328.398281,,328.382199,328.398281,329.383859,329.383859,329.4002571,329.9670307,space,0.5760982,None,329.9680138,0.7002328,0.9992964,330.9838943,330.9845316,331.0162883,331.0162883,331.0162883,336.014579,350,1,[4.9978684997186065],[4.997879599686712],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.1,1000,exp,58,10,4,space,1.3716033,None,240,1,[3.750839799642563],[3.750852999743074],4,10,58,3,336.0303629,,336.0148587,336.0303629,337.0156473,337.0156473,337.0313365,338.3985255,space,1.3716033,None,338.3996202,0.0997265,0.4006271,338.811323,338.811933,338.8292541,338.8292541,338.8292541,342.5804944,240,1,[3.750839799642563],[3.750852999743074],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.4,1000,exp,59,11,4,space,0.3031421,None,120,1,[3.7149523999542],[3.714962000027299],4,11,59,7,342.5951485,,342.5808495,342.5951485,343.5815151,343.5815151,343.5976038,343.898464,space,0.3031421,None,343.8992635,0.3990137,0.6996055,344.6194664,344.6200862,344.6469822,344.6469822,344.6469822,348.3623515,120,1,[3.7149523999542],[3.714962000027299],P_01,1,2025-11-02_17h57.55.349,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,59.93712596,2025-11-02 17h58.10.314492 +0530
0.4,1000,exp,60,0,0,space,0.9351243,None,250,1,[48.677241099998355],[48.67725000018254],0,0,0,4,0.0434429,,0.029567,0.0434429,1.009969,1.009969,1.0436591,1.9676098,space,0.9351243,None,1.9680716,0.4109987,0.7255762,2.6950934,2.6956052,2.7097708,2.7097708,2.7097708,51.3872586,250,1,[48.677241099998355],[48.67725000018254],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,61,1,0,space,2.6977632,None,600,1,[5.017285600071773],[5.017292300006375],0,1,1,3,51.4018395,,51.3874567,51.4018395,52.4012823,52.4012823,52.4012823,55.101544,space,2.6977632,None,55.1020062,0.0994867,0.3995967,55.5156323,55.5159821,55.5335991,55.5335991,55.5335991,60.5511384,600,1,[5.017285600071773],[5.017292300006375],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,400,unexp,62,2,0,space,0.1897703,None,300,1,[4.583659099880606],[4.583665000041947],0,2,2,0,60.5668618,,60.5513264,60.5668618,61.5668174,61.5668174,61.5668174,61.7671455,space,0.1897703,None,61.7675792,0.0992397,0.400546,62.1817819,62.1821103,62.199651,62.199651,62.199651,66.7835043,300,1,[4.583659099880606],[4.583665000041947],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,63,3,0,space,1.4427978,None,400,1,[8.06673499988392],[8.066741899820045],0,3,3,7,66.7989309,,66.7836696,66.7989309,67.7994248,67.7994248,67.7994248,69.2497959,space,1.4427978,None,69.2502142,0.399081,0.6990294,69.9585605,69.9588385,69.9814235,69.9814235,69.9814235,78.0483874,400,1,[8.06673499988392],[8.066741899820045],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,64,4,0,space,0.1132669,None,250,1,[15.065175999887288],[15.06518239993602],0,4,4,10,78.064097,,78.048577,78.064097,79.0473355,79.0473355,79.0637809,79.1644125,space,0.1132669,None,79.1648723,0.3995827,0.6990815,79.8776282,79.8779003,79.896656,79.896656,79.896656,94.9620402,250,1,[15.065175999887288],[15.06518239993602],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,65,5,0,space,12.1450357,None,500,1,[6.367136799963191],[6.367142100119963],0,5,5,6,94.9776488,,94.9622041,94.9776488,95.9773535,95.9773535,95.9773535,108.1261067,space,12.1450357,None,108.1265856,0.099949,0.3995352,108.5386602,108.5389285,108.5583295,108.5583295,108.5583295,114.925657,500,1,[6.367136799963191],[6.367142100119963],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,66,6,0,space,0.3882876,None,100,1,[11.432093899929896],[11.432100400095806],0,6,6,11,114.9414886,,114.9258226,114.9414886,115.9413747,115.9413747,115.9413747,116.3413725,space,0.3882876,None,116.3417539,0.6992997,0.9991648,117.3601678,117.3604558,117.3739092,117.3739092,117.3739092,128.8062184,100,1,[11.432093899929896],[11.432100400095806],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,400,unexp,67,7,0,space,1.3074637,None,400,1,[3.416899399831891],[3.416904899990186],0,7,7,2,128.8223083,,128.8064034,128.8223083,129.8053023,129.8053023,129.8220644,131.1223547,space,1.3074637,None,131.1227867,0.6994248,0.9994403,132.1337379,132.134004,132.1549085,132.1549085,132.1549085,135.5720192,400,1,[3.416899399831891],[3.416904899990186],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,68,8,0,space,2.1260352,None,200,1,[3.5174625997897238],[3.517467799829319],0,8,8,8,135.587892,,135.572186,135.587892,136.5880872,136.5880872,136.5880872,138.7213797,space,2.1260352,None,138.7218405,0.6995252,0.9994749,139.7390019,139.7392965,139.7536137,139.7536137,139.7536137,143.2712619,200,1,[3.5174625997897238],[3.517467799829319],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,69,9,0,space,1.1557111,None,300,1,[3.117410199949518],[3.1174170000012964],0,9,9,5,143.2872071,,143.2714154,143.2872071,144.2866071,144.2866071,144.2866071,145.4536849,space,1.1557111,None,145.4541414,0.6992638,0.9995979,146.4693579,146.4696275,146.4860597,146.4860597,146.4860597,149.603691,300,1,[3.117410199949518],[3.1174170000012964],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,400,unexp,70,10,0,space,0.9159088,None,500,1,[3.166529499925673],[3.1665364999789745],0,10,10,1,149.6195848,,149.6038541,149.6195848,150.6187287,150.6187287,150.6187287,151.536381,space,0.9159088,None,151.5368267,0.4157645,0.7161932,152.2652561,152.2656328,152.2855067,152.2855067,152.2855067,155.4522546,500,1,[3.166529499925673],[3.1665364999789745],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,71,11,0,space,1.6184863,None,250,1,[4.017457399982959],[4.017465000040829],0,11,11,9,155.4686281,,155.4524463,155.4686281,156.4514194,156.4514194,156.4680232,158.0847996,space,1.6184863,None,158.085242,0.099628,0.3994941,158.5020724,158.5023653,158.517205,158.517205,158.517205,162.534939,250,1,[4.017457399982959],[4.017465000040829],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,72,0,1,space,0.9258581,None,150,1,[4.432977499905974],[4.432983600068837],1,0,12,10,162.551105,,162.5351638,162.551105,163.5501556,163.5501556,163.5501556,164.4834996,space,0.9258581,None,164.4839394,0.4001899,0.6999647,165.2004859,165.2007682,165.2161413,165.2161413,165.2161413,169.6493251,150,1,[4.432977499905974],[4.432983600068837],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,73,1,1,space,0.6906999,None,200,1,[3.4507623000536114],[3.4507688998710364],1,1,13,7,169.6657648,,169.6495017,169.6657648,170.6493477,170.6493477,170.665888,171.3492805,space,0.6906999,None,171.3497239,0.3994987,0.699608,172.0600375,172.0603032,172.082019,172.082019,172.082019,175.533001,200,1,[3.4507623000536114],[3.4507688998710364],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,74,2,1,space,1.5114043,None,400,1,[2.2003909000195563],[2.2004001000896096],1,2,14,11,175.5485639,,175.5331832,175.5485639,176.5478741,176.5478741,176.5478741,178.0651101,space,1.5114043,None,178.0655071,0.6992185,0.9993611,179.0779377,179.0783158,179.0973259,179.0973259,179.0973259,181.2979434,400,1,[2.2003909000195563],[2.2004001000896096],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,75,3,1,space,0.3811338,None,100,1,[3.1008178000338376],[3.1008240999653935],1,3,15,6,181.3139727,,181.298128,181.3139727,182.2970448,182.2970448,182.3138455,182.6808578,space,0.3811338,None,182.6813134,0.099332,0.3994728,183.0993002,183.09959,183.113042,183.113042,183.113042,186.2140774,100,1,[3.1008178000338376],[3.1008240999653935],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,76,4,1,space,1.1022016,None,200,1,[2.6663743001408875],[2.666381300194189],1,4,16,3,186.2298103,,186.2142632,186.2298103,187.2301825,187.2301825,187.2301825,188.3464812,space,1.1022016,None,188.3468944,0.0995355,0.399729,188.762753,188.7630339,188.7795207,188.7795207,188.7795207,191.4461122,200,1,[2.6663743001408875],[2.666381300194189],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,77,5,1,space,0.1975608,None,300,1,[2.1675807000137866],[2.1675867000594735],1,5,17,9,191.4624878,,191.4463047,191.4624878,192.4453885,192.4453885,192.4622663,192.6462222,space,0.1975608,None,192.6466583,0.0990191,0.3994561,193.0610149,193.0612992,193.078031,193.078031,193.078031,195.2458237,300,1,[2.1675807000137866],[2.1675867000594735],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,400,unexp,78,6,1,space,1.5298924,None,500,1,[4.284261499997228],[4.284267700044438],1,6,18,1,195.2619589,,195.2459876,195.2619589,196.2452306,196.2452306,196.2615434,197.7787961,space,1.5298924,None,197.7792449,0.415892,0.7157058,198.5131773,198.5134594,198.5274507,198.5274507,198.5274507,202.8119279,500,1,[4.284261499997228],[4.284267700044438],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,79,7,1,space,0.3335189,None,250,1,[4.5673796001356095],[4.56738519994542],1,7,19,8,202.8270687,,202.8121135,202.8270687,203.8270996,203.8270996,203.8270996,204.1769904,space,0.3335189,None,204.177434,0.6997139,0.9996027,205.1897281,205.1900441,205.2095387,205.2095387,205.2095387,209.7771377,250,1,[4.5673796001356095],[4.56738519994542],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,400,unexp,80,8,1,space,0.3732972,None,400,1,[2.0502639999613166],[2.0502704000100493],1,8,20,0,209.7928375,,209.7773114,209.7928375,210.7760621,210.7760621,210.7925506,211.1591619,space,0.3732972,None,211.1595921,0.0995889,0.3999326,211.5710605,211.5713786,211.5918995,211.5918995,211.5918995,213.6423885,400,1,[2.0502639999613166],[2.0502704000100493],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,400,unexp,81,9,1,space,2.5828365,None,500,1,[2.384230599971488],[2.384236899903044],1,9,21,2,213.6580935,,213.6425716,213.6580935,214.6586924,214.6586924,214.6586924,217.2579677,space,2.5828365,None,217.2584182,0.7004627,0.9998609,218.2771821,218.277468,218.2902273,218.2902273,218.2902273,220.6746568,500,1,[2.384230599971488],[2.384236899903044],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,82,10,1,space,0.7383593,None,300,1,[2.900422900216654],[2.9004283000249416],1,10,22,4,220.6902409,,220.6748218,220.6902409,221.6749193,221.6749193,221.6919063,222.4238499,space,0.7383593,None,222.4242918,0.3999362,0.6995692,223.1319352,223.1322013,223.1563664,223.1563664,223.1563664,226.0569983,300,1,[2.900422900216654],[2.9004283000249416],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,83,11,1,space,1.5771734,None,200,1,[2.867195599945262],[2.867202099878341],1,11,23,5,226.0729898,,226.057169,226.0729898,227.0729182,227.0729182,227.0729182,228.6562349,space,1.5771734,None,228.6566732,0.6994802,0.9997362,229.6709191,229.6711971,229.6886949,229.6886949,229.6886949,232.5561169,200,1,[2.867195599945262],[2.867202099878341],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,400,unexp,84,0,2,space,2.9002612,None,400,1,[3.017554000020027],[3.01756040006876],2,0,24,1,232.5726654,,232.5562985,232.5726654,233.5548266,233.5548266,233.5889148,236.4554329,space,2.9002612,None,236.4559366,0.3995137,0.6990105,237.1679475,237.1682746,237.1872111,237.1872111,237.1872111,240.2049706,400,1,[3.017554000020027],[3.01756040006876],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,400,unexp,85,1,2,space,2.4488871,None,500,1,[2.5843891999684274],[2.5843954000156373],2,1,25,2,240.220964,,240.2051295,240.220964,241.2038805,241.2038805,241.2203791,243.6534962,space,2.4488871,None,243.6538833,0.6996161,0.9994217,244.6677279,244.6680419,244.6858027,244.6858027,244.6858027,247.2703919,500,1,[2.5843891999684274],[2.5843954000156373],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,86,2,2,space,0.9080654,None,100,1,[2.2841602000407875],[2.284165999852121],2,2,26,3,247.2859638,,247.2705581,247.2859638,248.2857725,248.2857725,248.2857725,249.2027734,space,0.9080654,None,249.2032133,0.0998805,0.3995164,249.6159699,249.6164628,249.6350993,249.6350993,249.6350993,251.9194513,100,1,[2.2841602000407875],[2.284165999852121],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,87,3,2,space,2.6337083,None,300,1,[2.816870199982077],[2.816876499913633],2,3,27,6,251.9354768,,251.9196134,251.9354768,252.9355326,252.9355326,252.9355326,255.5857392,space,2.6337083,None,255.5862027,0.0991752,0.3986845,255.9965081,255.9967742,256.0181517,256.0181517,256.0181517,258.8352789,300,1,[2.816870199982077],[2.816876499913633],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.1,1000,exp,88,4,2,space,2.0800807,None,400,1,[3.300125200068578],[3.300131800118834],2,4,28,9,258.8509785,,258.835468,258.8509785,259.8508991,259.8508991,259.8508991,261.9339912,space,2.0800807,None,261.9344327,0.0997262,0.399501,262.3532336,262.3535145,262.3666359,262.3666359,262.3666359,265.666975,400,1,[3.300125200068578],[3.300131800118834],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,89,5,2,space,2.1736884,None,500,1,[2.7341806998010725],[2.7341860998421907],2,5,29,7,265.6829748,,265.6671648,265.6829748,266.6660829,266.6660829,266.6827671,268.8495551,space,2.1736884,None,268.8499775,0.3998624,0.6997324,269.5631678,269.5634558,269.5819419,269.5819419,269.5819419,272.3163364,500,1,[2.7341806998010725],[2.7341860998421907],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,90,6,2,space,1.8912333,None,300,1,[3.2340653999708593],[3.234072000021115],2,6,30,10,272.3323167,,272.3165169,272.3323167,273.3317962,273.3317962,273.3317962,275.2316205,space,1.8912333,None,275.2320334,0.4001722,0.700144,275.9527138,275.9530033,275.9641696,275.9641696,275.9641696,279.1984498,300,1,[3.2340653999708593],[3.234072000021115],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,91,7,2,space,2.1155977,None,100,1,[3.2500227000564337],[3.2500293001066893],2,7,31,8,279.2139855,,279.1986095,279.2139855,280.2139019,280.2139019,280.2139019,282.3309373,space,2.1155977,None,282.331402,0.6995721,0.9989967,283.3457109,283.3459898,283.3635303,283.3635303,283.3635303,286.6137792,100,1,[3.2500227000564337],[3.2500293001066893],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.4,1000,exp,92,8,2,space,0.638029,None,250,1,[3.5666916000191122],[3.5666988999582827],2,8,32,4,286.6296633,,286.6139405,286.6296633,287.6296349,287.6296349,287.6296349,288.279583,space,0.638029,None,288.2799952,0.399533,0.7000938,288.9983935,288.9986803,289.0124592,289.0124592,289.0124592,292.5793706,250,1,[3.5666916000191122],[3.5666988999582827],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,93,9,2,space,0.7004181,None,400,1,[2.2174736000597477],[2.217487200163305],2,9,33,5,292.5955822,,292.5795642,292.5955822,293.5951671,293.5951671,293.5951671,294.3120085,space,0.7004181,None,294.3124327,0.7000093,0.9994297,295.3228154,295.3231086,295.3447182,295.3447182,295.3447182,297.5624407,400,1,[2.2174736000597477],[2.217487200163305],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
0.7,1000,exp,94,10,2,space,1.9943197,None,400,1,[1.6510834000073373],[1.6510892999358475],2,10,34,11,297.5779757,,297.5626261,297.5779757,298.5781488,298.5781488,298.5781488,300.5772357,space,1.9943197,None,300.5776568,0.7005031,0.9996061,301.5881106,301.588384,301.6099642,301.6099642,301.6099642,303.2612576,400,1,[1.6510834000073373],[1.6510892999358475],SAMPLE,1,2025-10-28_20h08.29.828,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.14140448,2025-10-28 20h08.36.523327 +0530
